GameID,FileName,Extension,Platform,Genre,Description,Compatibility,Size,DownloadLink,CoverArtLink
PSX-9E56263A,International Superstar Soccer Deluxe,CHD,Sony PlayStation 1,General,International Superstar Soccer Deluxe.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",58.45 MB,https://archive.org/download/ps1-rip-chd-ck/International Superstar Soccer Deluxe.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/International%20Superstar%20Soccer%20Deluxe.png
PSX-24734A15,International Track Field,CHD,Sony PlayStation 1,General,International Track Field.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",8.68 MB,https://archive.org/download/ps1-rip-chd-ck/International Track Field.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/International%20Track%20Field.png
PSX-E216053C,InuYasha - A Feudal Fairy Tale,CHD,Sony PlayStation 1,General,InuYasha - A Feudal Fairy Tale.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",68.00 MB,https://archive.org/download/ps1-rip-chd-ck/InuYasha - A Feudal Fairy Tale.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/InuYasha%20-%20A%20Feudal%20Fairy%20Tale.png
PSX-B41CFD5A,Invasion From Beyond,CHD,Sony PlayStation 1,General,Invasion From Beyond [B-Movie].chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",7.03 MB,https://archive.org/download/ps1-rip-chd-ck/Invasion From Beyond [B-Movie].chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Invasion%20From%20Beyond.png
PSX-48D2D8BE,Irem Arcade Classics,CHD,Sony PlayStation 1,General,Irem Arcade Classics.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",65.84 MB,https://archive.org/download/ps1-rip-chd-ck/Irem Arcade Classics.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Irem%20Arcade%20Classics.png
PSX-6D57351B,Iron Man & X-O Manowar in Heavy Metal,CHD,Sony PlayStation 1,General,Iron Man & X-O Manowar in Heavy Metal.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",101.44 MB,https://archive.org/download/ps1-rip-chd-ck/Iron Man & X-O Manowar in Heavy Metal.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Man%20%26%20X-O%20Manowar%20in%20Heavy%20Metal.png
PSX-DB9324B2,Iron Soldier 3,CHD,Sony PlayStation 1,General,Iron Soldier 3.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",37.44 MB,https://archive.org/download/ps1-rip-chd-ck/Iron Soldier 3.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Soldier%203.png
PSX-532A26EF,Irritating Stick,CHD,Sony PlayStation 1,General,Irritating Stick.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",1.58 MB,https://archive.org/download/ps1-rip-chd-ck/Irritating Stick.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Irritating%20Stick.png
PSX-0AB10FA6,Iru,CHD,Sony PlayStation 1,General,Iru.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",45.77 MB,https://archive.org/download/ps1-rip-chd-ck/Iru.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iru.png
PSX-12B8AFAA,"Italian Job, The",CHD,Sony PlayStation 1,General,"Italian Job, The.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",7.29 MB,"https://archive.org/download/ps1-rip-chd-ck/Italian Job, The.chd",https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Italian%20Job%2C%20The.png
PSX-87BCE1D3,Jackie Chan Stuntmaster,CHD,Sony PlayStation 1,General,Jackie Chan Stuntmaster.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",41.00 MB,https://archive.org/download/ps1-rip-chd-ck/Jackie Chan Stuntmaster.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jackie%20Chan%20Stuntmaster.png
PSX-C008AC31,James Pond - Codename Robocod,CHD,Sony PlayStation 1,General,James Pond - Codename Robocod.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",2.12 MB,https://archive.org/download/ps1-rip-chd-ck/James Pond - Codename Robocod.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/James%20Pond%20-%20Codename%20Robocod.png
PSX-BD0D9B90,Jersey Devil,CHD,Sony PlayStation 1,General,Jersey Devil.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",72.82 MB,https://archive.org/download/ps1-rip-chd-ck/Jersey Devil.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jersey%20Devil.png
PSX-796B831D,Jet Ace,CHD,Sony PlayStation 1,General,Jet Ace.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",16.04 MB,https://archive.org/download/ps1-rip-chd-ck/Jet Ace.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jet%20Ace.png
PSX-359D267C,Jet Moto 2,CHD,Sony PlayStation 1,General,Jet Moto 2.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",59.59 MB,https://archive.org/download/ps1-rip-chd-ck/Jet Moto 2.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jet%20Moto%202.png
PSX-68814A0C,Jet Moto 2124,CHD,Sony PlayStation 1,General,Jet Moto 2124.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",11.82 MB,https://archive.org/download/ps1-rip-chd-ck/Jet Moto 2124.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jet%20Moto%202124.png
PSX-354D8CBB,Jet Moto,CHD,Sony PlayStation 1,General,Jet Moto.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",35.75 MB,https://archive.org/download/ps1-rip-chd-ck/Jet Moto.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jet%20Moto.png
PSX-3809D9CD,Jikkyou Pawafuru Puroyakyu 95,CHD,Sony PlayStation 1,General,Jikkyou Pawafuru Puroyakyu 95.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",59.34 MB,https://archive.org/download/ps1-rip-chd-ck/Jikkyou Pawafuru Puroyakyu 95.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jikkyou%20Pawafuru%20Puroyakyu%2095.png
PSX-CC45B0E4,Jikkyou Powerfull Pro Yakyuu 97,CHD,Sony PlayStation 1,General,Jikkyou Powerfull Pro Yakyuu 97.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",14.72 MB,https://archive.org/download/ps1-rip-chd-ck/Jikkyou Powerfull Pro Yakyuu 97.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jikkyou%20Powerfull%20Pro%20Yakyuu%2097.png
PSX-8E1E9B18,Jingle Cats - Love-Para Daisakusen no Maki,CHD,Sony PlayStation 1,General,Jingle Cats - Love-Para Daisakusen no Maki.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",2.29 MB,https://archive.org/download/ps1-rip-chd-ck/Jingle Cats - Love-Para Daisakusen no Maki.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jingle%20Cats%20-%20Love-Para%20Daisakusen%20no%20Maki.png
PSX-E282456C,Jinx,CHD,Sony PlayStation 1,General,Jinx.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",23.05 MB,https://archive.org/download/ps1-rip-chd-ck/Jinx.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jinx.png
PSX-43F1FF26,Johnny Bazookatone,CHD,Sony PlayStation 1,General,Johnny Bazookatone.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",7.77 MB,https://archive.org/download/ps1-rip-chd-ck/Johnny Bazookatone.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Johnny%20Bazookatone.png
PSX-5874A84F,Jojo's Bizarre Adventure,CHD,Sony PlayStation 1,Adventure,"Jojo's Bizarre Adventure.chd is an engaging Adventure game released for the Sony PlayStation 1. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",70.79 MB,https://archive.org/download/ps1-rip-chd-ck/Jojo's Bizarre Adventure.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jojo%27s%20Bizarre%20Adventure.png
PSX-1EAEB79D,Js Racin,CHD,Sony PlayStation 1,General,Js Racin.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",9.35 MB,https://archive.org/download/ps1-rip-chd-ck/Js Racin.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Js%20Racin.png
PSX-C7B9C9C0,Jumping Flash 2 - Big Trouble in Little Muu,CHD,Sony PlayStation 1,General,Jumping Flash 2 - Big Trouble in Little Muu.chd is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",17.46 MB,https://archive.org/download/ps1-rip-chd-ck/Jumping Flash 2 - Big Trouble in Little Muu.chd,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jumping%20Flash%202%20-%20Big%20Trouble%20in%20Little%20Muu.png
