GameID,FileName,Extension,Platform,Genre,Rating,Votes,Description,Compatibility,Size,DownloadLink,CoverArtLink
DOS-25459C03,Adventure v2.00 rev2.00.99beta,ZIP,DOS,"Adventure, Interactive Fiction",6.4/10,148,"Adventure v2.00 rev2.00.99beta is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",257.14 KB,"https://archive.org/download/total-dos-collection-a/Adventure v2.00 rev2.00.99beta (Ru) [FW] (1997)(Serg Lakhno) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%20v2.00%20rev2.00.99beta.png
DOS-990C4E31,Adventure v2.5,ZIP,DOS,"Adventure, Interactive Fiction",6.2/10,"3,813","Adventure v2.5 is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",95.65 KB,"https://archive.org/download/total-dos-collection-a/Adventure v2.5 (1995)(Don Woods) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%20v2.5.png
DOS-3BDBEBB4,Adventure vB00,ZIP,DOS,"Adventure, Interactive Fiction",7.6/10,"1,744","Adventure vB00 is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",91.48 KB,"https://archive.org/download/total-dos-collection-a/Adventure vB00 (1987)(Steve Dover) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%20vB00.png
DOS-4C0E45E7,Adventure vB00,ZIP,DOS,Adventure,6.9/10,"1,996","Adventure vB00 is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",10.34 KB,https://archive.org/download/total-dos-collection-a/Adventure vB00 (1987)(Steve Dover) [Walkthrough].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%20vB00.png
DOS-EA657D5E,Adventure!,ZIP,DOS,"Adventure, Interactive Fiction",9.5/10,"1,906","Adventure! is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",54.34 KB,"https://archive.org/download/total-dos-collection-a/Adventure! (1993)(FunStuff Software) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%21.png
DOS-127E464B,"Adventure, The",ZIP,DOS,Adventure,6.4/10,"3,804","Adventure, The is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",64.29 KB,"https://archive.org/download/total-dos-collection-a/Adventure, The (1988)(C-Tek industries) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure%2C%20The.png
DOS-06F9113D,Adventure-1,ZIP,DOS,"Adventure, Interactive Fiction",8.0/10,"4,442","Adventure-1 is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",19.21 KB,"https://archive.org/download/total-dos-collection-a/Adventure-1 (1983)(Scott Adams) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure-1.png
DOS-1B2054A9,Adventure4,ZIP,DOS,"Adventure, Interactive Fiction",8.4/10,456,"Adventure4 is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",197.96 KB,"https://archive.org/download/total-dos-collection-a/Adventure4 (1991)(Mike Arnautov) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventure4.png
DOS-B19A0633,AdventureWriter,ZIP,DOS,Adventure,6.0/10,"2,590","AdventureWriter [f1] is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",78.54 KB,"https://archive.org/download/total-dos-collection-a/AdventureWriter [f1] (1983)(Gilsoft) [Adventure, Editor].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/AdventureWriter.png
DOS-EE6C3709,Adventureland,ZIP,DOS,"Adventure, Interactive Fiction",7.3/10,"3,261","Adventureland is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",143.02 KB,"https://archive.org/download/total-dos-collection-a/Adventureland (1992)(Scott Adams, David Malmberg) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventureland.png
DOS-8BA87941,Adventureland,ZIP,DOS,General,7.6/10,"2,113",Adventureland is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",16.61 KB,"https://archive.org/download/total-dos-collection-a/Adventureland (1992)(Scott Adams, David Malmberg) [Source].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventureland.png
DOS-3AF9C731,"Adventurer's Museum, The - Legacy of the Necromancer",ZIP,DOS,General,7.1/10,"4,436","Adventurer's Museum, The - Legacy of the Necromancer is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.22 KB,"https://archive.org/download/total-dos-collection-a/Adventurer's Museum, The - Legacy of the Necromancer (1989)(Lee Chapel) [Walkthrough].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventurer%27s%20Museum%2C%20The%20-%20Legacy%20of%20the%20Necromancer.png
DOS-6D1F416F,"Adventures - The Mysterious Island, The v1.1",ZIP,DOS,Action,7.9/10,"4,075","Adventures - The Mysterious Island, The v1.1 is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",451.12 KB,"https://archive.org/download/total-dos-collection-a/Adventures - The Mysterious Island, The v1.1 (1999)(TMB Productions) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20-%20The%20Mysterious%20Island%2C%20The%20v1.1.png
DOS-20790B28,Adventures In Fairyland,ZIP,DOS,Educational,8.8/10,"3,152","Adventures In Fairyland is an engaging Educational game released for the DOS. This title offers a unique experience within the educational genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",6.47 MB,https://archive.org/download/total-dos-collection-a/Adventures In Fairyland (He) [h1] (1993)(Compedia Software & Hardware Ltd.) [Educational].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20In%20Fairyland.png
DOS-097A749B,Adventures In NMR II,ZIP,DOS,General,9.0/10,908,Adventures In NMR II is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",20.63 KB,"https://archive.org/download/total-dos-collection-a/Adventures In NMR II (199x)(Douglas P. Burum - Bruker Instruments, Inc.) [Source].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20In%20NMR%20II.png
DOS-7E413A04,"Adventures Of Dianalee In The Lost temple Of The Aztecs, The",ZIP,DOS,Action,6.5/10,"4,331","Adventures Of Dianalee In The Lost temple Of The Aztecs, The [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",228.84 KB,"https://archive.org/download/total-dos-collection-a/Adventures Of Dianalee In The Lost temple Of The Aztecs, The [SW] (1994)(Menlor Inc.) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20Of%20Dianalee%20In%20The%20Lost%20temple%20Of%20The%20Aztecs%2C%20The.png
DOS-42AF9129,Adventures in Math,ZIP,DOS,Educational,7.0/10,"1,606","Adventures in Math is an engaging Educational game released for the DOS. This title offers a unique experience within the educational genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",66.10 KB,https://archive.org/download/total-dos-collection-a/Adventures in Math (1983)(IBM) [Educational][!].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20in%20Math.png
DOS-3D2E02F9,Adventures in Math,ZIP,DOS,General,8.0/10,"4,652",Adventures in Math is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",4.70 MB,https://archive.org/download/total-dos-collection-a/Adventures in Math (1983)(IBM) [Manual].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20in%20Math.png
DOS-237301BB,Adventures in Math v1.00,ZIP,DOS,General,6.2/10,"2,493",Adventures in Math v1.00 is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",64.73 KB,https://archive.org/download/total-dos-collection-a/Adventures in Math v1.00 (1983)(IBM) [IMA][360k].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20in%20Math%20v1.00.png
DOS-41F357D9,Adventures in Math v1.00,ZIP,DOS,General,8.1/10,"4,675",Adventures in Math v1.00 is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",11.88 MB,https://archive.org/download/total-dos-collection-a/Adventures in Math v1.00 (1983)(IBM) [kfx][360k].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20in%20Math%20v1.00.png
DOS-BB1BD4D7,Adventures in Melgratta,ZIP,DOS,"Action, Adventure",6.3/10,"1,216","Adventures in Melgratta [SW] is an engaging Action, Adventure game released for the DOS. This title offers a unique experience within the action, adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",136.25 KB,"https://archive.org/download/total-dos-collection-a/Adventures in Melgratta [SW] (1993)(Sherwood Forest Software) [Action, Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Adventures%20in%20Melgratta.png
